Country Name,Country Code,Series Name,Series Code,1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Kenya,KEN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,383.5384049,339.4582707,326.3529939,325.5221503,319.5118994,348.2829425,370.097761,425.9996187,578.7311317,695.2437435,765.4290309,767.6527409,808.6619539,833.2075323,972.8557697,1033.429512,1098.445905,1125.13212,1195.727498,1294.417963,1414.010091,1492.070229,..
Kenya,KEN,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,12.439,12.593,12.621,12.489,12.197,11.759,11.196,10.544,9.848,9.158,8.516,7.948,7.467,7.07,6.73,6.428,6.161,5.928,5.734,5.582,5.469,5.393,..
Kenya,KEN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,82.2290802,..,..,..,..,..,..,72.1570282,..,..,..,..,..,..,78.73303986,..,..,..,81.53497314,..,..
Kenya,KEN,Gross domestic savings (current US$),NY.GDS.TOTL.CD,853536800.9,730775017,845533406.4,578757712,566342980.4,707890249,1064746166,1352951064,2433079799,3360636743,3230011290,3159504602,3470477022,3012077360,3735024746,2818077422,3817672448,4520534537,5694941303,4312732023,3975901664,4250985391,..
Kenya,KEN,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,110.6366864,109.8547411,110.7591544,114.3335611,110.8306861,111.7326482,110.3472494,110.4292853,109.2123643,109.9412508,110.6142507,110.7983831,112.1647286,114.523186,114.0667095,114.9907799,116.2188121,114.4034766,110.0244297,113.5725914,113.4158235,112.9505419,..
Kiribati,KIR,Population growth (annual %),SP.POP.GROW,1.692849388,1.721330063,1.701680563,1.706993194,1.681779592,1.737298151,1.855808443,1.997615982,2.162211648,2.288568473,2.288002803,2.172441727,1.959279184,1.734651379,1.555706939,1.41886073,1.381643013,1.397075206,1.426716047,1.441692152,1.468690124,1.506969958,..
Kiribati,KIR,"Population, total",SP.POP.TOTL,81556,82972,84396,85849,87305,88835,90499,92325,94343,96527,98761,100930,102927,104728,106370,107890,109391,110930,112524,114158,115847,117606,..
Kiribati,KIR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,21.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.509,62.829,63.144,63.446,63.731,63.995,64.242,64.478,64.712,64.953,65.208,65.48,65.769,66.072,66.381,66.69,66.995,67.291,67.577,67.851,68.116,68.369,..
Kiribati,KIR,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.4324,95.76556,97.47591,94.69278,..,..,..
Kiribati,KIR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1338.692148,1281.210926,1227.653114,1210.95827,1260.888988,1454.651494,1568.231362,1626.984578,1555.338856,1862.317655,1984.360785,1719.92497,2106.467618,2285.877301,2573.513431,2688.692169,2967.13008,3060.432777,2709.438609,3021.709741,3017.134607,3125.585905,..
Kiribati,KIR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,8.308,8.105,7.918,7.752,7.609,7.488,7.39,7.311,7.247,7.194,7.143,7.091,7.031,6.959,6.875,6.781,6.68,6.578,6.481,6.396,6.329,6.28,..
Kiribati,KIR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,Gross domestic savings (current US$),NY.GDS.TOTL.CD,..,..,..,..,..,..,..,..,..,..,-81744673.71,-76071595.69,-80138506.7,-98925219.19,-98603230.48,-91615176.68,-105204615.1,-82888588.39,-96592328.28,-107447118.3,-99728780.63,..,..
Kiribati,KIR,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,170.3040719,173.7562504,165.6639425,172.6372734,179.3394907,181.2747404,188.4742906,190.0858303,188.1269592,187.2216175,182.3693385,..,..
"Korea, Dem. People's Rep.",PRK,Population growth (annual %),SP.POP.GROW,0.898053416,0.860339269,0.865491998,0.885354906,0.888588547,0.865896472,0.805099507,0.719764499,0.628442622,0.553310536,0.502330274,0.485034513,0.492046502,0.506069264,0.514319797,0.518158546,0.513332499,0.501900028,0.490819484,0.481855372,0.47012429,0.454319922,..
"Korea, Dem. People's Rep.",PRK,"Population, total",SP.POP.TOTL,22536753,22731482,22929075,23132980,23339453,23542426,23732731,23904167,24054864,24188331,24310142,24428341,24548836,24673385,24800612,24929452,25057752,25183833,25307744,25429985,25549819,25666161,..
"Korea, Dem. People's Rep.",PRK,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.493,64.684,65.268,66.087,66.925,67.615,68.102,68.389,68.54,68.675,68.884,69.185,69.571,70.012,70.454,70.853,71.198,71.481,71.711,71.91,72.095,72.274,..
"Korea, Dem. People's Rep.",PRK,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..,..,..,..,..,..,..,94.02788,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,9.034,9.139,9.076,8.911,8.734,8.615,8.576,8.614,8.698,8.778,8.82,8.818,8.781,8.727,8.683,8.671,8.696,8.76,8.856,8.97,9.088,9.205,..
"Korea, Dem. People's Rep.",PRK,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,99.99819183,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,Gross domestic savings (current US$),NY.GDS.TOTL.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,Population growth (annual %),SP.POP.GROW,0.721865018,0.710794593,0.836180864,0.767241775,0.577957277,0.518321453,0.396331437,0.211997784,0.52519994,0.505234033,0.759316682,0.514682828,0.498225084,0.768971759,0.525713661,0.455218622,0.628149861,0.527288497,0.396851823,0.280968018,0.47533441,0.198353208,..
"Korea, Rep.",KOR,"Population, total",SP.POP.TOTL,46286503,46616677,47008111,47370164,47644736,47892330,48082519,48184561,48438292,48683638,49054708,49307835,49554112,49936638,50199853,50428893,50746659,51014947,51217803,51361911,51606633,51709098,..
"Korea, Rep.",KOR,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.00487805,75.4097561,75.9097561,76.41219512,76.76585366,77.21463415,77.66585366,78.16829268,78.66829268,79.1195122,79.51707317,79.96829268,80.11707317,80.56829268,80.8195122,81.27073171,81.72195122,82.02439024,82.27560976,82.62682927,82.62682927,83.22682927,..
"Korea, Rep.",KOR,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,65.97292328,68.48374939,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87.05515289,..,..,..,..,..
"Korea, Rep.",KOR,"School enrollment, primary (% net)",SE.PRM.NENR,97.72215,98.50236,99.06072,98.11869,97.73171,98.5255,98.19463,99.38856,99.40966,99.47129,99.50574,99.49475,98.38177,98.88635,97.84902,95.3693,95.818,97.98472,96.86178,97.25516,..,..,..
"Korea, Rep.",KOR,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,6659.10982,8693.141251,10067.96201,9483.01456,10922.38957,12134.16811,13672.74135,15953.81796,17952.3494,19977.96901,17506.56375,15517.82431,18945.86389,20590.38623,20896.92575,22223.18659,23865.29261,23455.36231,23964.43149,25894.62277,27232.86842,25779.87589,..
"Korea, Rep.",KOR,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,5.2,5.3,5.2,5.1,5.1,5.1,5.1,5.1,5,5,5,5,5.1,5.1,5.3,5.3,5.3,5.4,5.5,5.6,5.8,5.7,..
"Korea, Rep.",KOR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,97.96594238,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,Gross domestic savings (current US$),NY.GDS.TOTL.CD,1.46748E+11,1.80653E+11,1.99357E+11,1.79877E+11,2.01739E+11,2.37386E+11,2.85691E+11,3.25537E+11,3.53867E+11,3.99641E+11,3.49994E+11,3.17815E+11,4.04542E+11,4.31467E+11,4.35259E+11,4.73162E+11,5.1712E+11,5.33188E+11,5.52104E+11,6.01421E+11,6.19649E+11,5.64698E+11,..
"Korea, Rep.",KOR,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,89.49663198,94.70154011,98.29373649,98.75824109,98.93024618,98.49845647,96.53091808,97.68774862,99.39467075,99.01629884,100.2493726,95.73107411,97.19212267,98.89085698,97.27021812,95.36796273,94.95160017,93.1533653,93.3385019,95.25250937,95.56228383,97.05616335,..
Kosovo,XKX,Population growth (annual %),SP.POP.GROW,-5.924733485,-10.95514942,-3.582127645,0.067859323,0.067930793,0.067884679,0.067838626,0.067909885,0.803200286,0.803261833,0.803213478,0.803171845,0.803248961,0.859067492,0.895254757,0.607467947,-0.294473631,-1.364932338,-0.596734074,0.753584843,0.339010962,-0.457730006,..
Kosovo,XKX,"Population, total",SP.POP.TOTL,1966000,1762000,1700000,1701154,1702310,1703466,1704622,1705780,1719536,1733404,1747383,1761474,1775680,1791000,1807106,1818117,1812771,1788196,1777557,1791003,1797085,1788878,..
Kosovo,XKX,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.9,17.6,21.1,17.6,..,..,..,..,..
Kosovo,XKX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.64390244,67.64390244,67.74390244,67.84390244,67.94390244,68.24390244,68.54390244,68.79268293,69.04390244,69.34390244,69.64390244,69.94390244,70.14390244,70.44390244,70.74390244,70.94390244,71.24390244,71.49512195,71.74390244,71.99512195,72.24390244,72.49512195,..
Kosovo,XKX,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,6.6,6.9,7.1,7.1,7.1,7,6.9,7,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,6.9,..
Kosovo,XKX,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kosovo,XKX,Gross domestic savings (current US$),NY.GDS.TOTL.CD,..,..,..,..,-325526489.8,-414339025.2,-284843963.7,-363885088.9,-333082423.8,-354503148.1,-423905082.8,-211169769.4,-151796367.5,-30484409.8,-109340871.1,-8633284.633,-217749435.4,-57139687.12,-2213858.756,180298237.7,26098252.24,235525787.1,..
Kosovo,XKX,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,..,..,..,..,140.7299843,143.7753283,135.0298878,136.9037515,137.3088087,136.5239887,138.5829814,134.8781207,135.5542935,134.3607851,130.6436309,127.736267,128.7166592,128.4622008,127.2170145,125.8828482,129.1446752,127.178968,..
Kuwait,KWT,Population growth (annual %),SP.POP.GROW,6.828418848,6.37407398,4.678993919,2.80410475,1.590259062,1.145914378,1.782025545,3.118608063,4.457107085,5.345891786,5.892757909,6.028276352,5.879590562,5.721612386,5.549848598,5.165281556,4.561072439,3.844209076,3.113104246,2.476710196,1.982462733,1.672323183,..
Kuwait,KWT,"Population, total",SP.POP.TOTL,1831119,1951636,2045123,2103282,2136997,2161626,2200492,2270198,2373672,2504019,2656009,2821045,2991884,3168060,3348853,3526376,3690941,3835591,3956875,4056099,4137312,4207083,..
Kuwait,KWT,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kuwait,KWT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.004,73.074,73.142,73.21,73.28,73.355,73.439,73.538,73.66,73.807,73.976,74.162,74.358,74.55,74.728,74.885,75.019,75.13,75.224,75.311,75.398,75.489,..
Kuwait,KWT,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..,..,..,82.52400208,..,..,83.9985199,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kuwait,KWT,"School enrollment, primary (% net)",SE.PRM.NENR,88.52773,88.2934,85.39184,84.93984,88.94481,87.44694,88.25737,92.70689,..,91.54554,92.41341,..,92.3455,92.74123,92.59959,92.07642,92.17298,92.12953,90.61364,85.87088,82.63321,..,..
Kuwait,KWT,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,15143.33462,16015.17903,18419.22844,15897.53968,16162.01229,19679.90768,24886.46511,32434.41456,40503.37554,42802.3954,49012.23698,33734.86048,34966.50619,41902.59257,44805.7296,43873.50549,40363.00715,28061.29815,26258.58658,29389.29354,32213.92839,..,..
Kuwait,KWT,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,2.52,2.539,2.551,2.558,2.561,2.561,2.557,2.548,2.53,2.504,2.472,2.437,2.404,2.38,2.369,2.376,2.403,2.451,2.518,2.601,2.696,2.802,..
Kuwait,KWT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,93.27445984,93.28211975,93.6641922,93.89830017,..,94.4690094,..,95.51316833,95.58582306,..,95.68544769,..,96.03594971,96.05647278,..,..
Kuwait,KWT,Gross domestic savings (current US$),NY.GDS.TOTL.CD,2909448819,6342641261,13950456323,10491033583,9585718987,16402684564,25393620631,42125684932,58427291523,63687192118,86175223214,50885684503,62300767620,93792391304,1.06683E+11,1.01829E+11,86624033732,39249584580,31803376365,38968348170,53670529801,..,..
Kuwait,KWT,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,107.2358186,93.50033262,73.67397561,84.23364486,91.9930975,82.37215431,75.46341491,64.29013445,58.62162575,64.9024266,59.16435722,69.94379628,63.68080244,52.66727497,51.54764861,55.88343075,63.02617052,91.16910769,100.8933406,95.44748091,87.04552571,..,..
Kyrgyz Republic,KGZ,Population growth (annual %),SP.POP.GROW,1.534038154,1.486072263,1.191125924,0.948856614,0.917899317,1.048444924,1.210105425,1.127864459,1.075051294,0.953586964,0.950220145,1.207265644,1.192864429,1.216890729,1.665236559,1.984738667,2.006107899,2.059025966,2.037224422,1.933647156,1.99032207,2.08787614,..
Kyrgyz Republic,KGZ,"Population, total",SP.POP.TOTL,4769000,4840400,4898400,4945100,4990700,5043300,5104700,5162600,5218400,5268400,5318700,5383300,5447900,5514600,5607200,5719600,5835500,5956900,6079500,6198200,6322800,6456200,..
Kyrgyz Republic,KGZ,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,39.9,35,31.7,31.7,33.7,36.8,38,37,30.6,32.1,25.4,25.6,22.4,20.1,..
Kyrgyz Republic,KGZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.05121951,68.65609756,68.55853659,68.70731707,68.15609756,68.25609756,68.15365854,67.95609756,67.69512195,67.89512195,68.45121951,69.10243902,69.3,69.60243902,70.00243902,70.20243902,70.40243902,70.65121951,70.95121951,71.2,71.4,71.6,..
Kyrgyz Republic,KGZ,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..,..,..,..,..,..,93.11911774,92.69522095,89.46533203,86.69242096,89.91029358,93.7745285,..,95.26313782,93.87568665,99.27973938,99.69454956,99.57819366,99.78330231,..,..,..
Kyrgyz Republic,KGZ,"School enrollment, primary (% net)",SE.PRM.NENR,..,87.08193,86.23445,86.70752,86.56198,85.66637,90.15894,87.72328,88.89012,87.57056,87.41595,86.84836,87.3591,87.31801,89.62546,90.44162,89.78817,89.45166,89.36426,89.88762,89.85774,..,..
Kyrgyz Republic,KGZ,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,276.0925386,204.2895093,218.9623329,253.4108862,261.8707638,319.0887806,359.0051868,402.6326356,478.1543917,644.0626346,803.2468128,725.3800489,674.2712501,823.7430729,991.0795536,978.3584548,980.5313997,849.369685,886.8476705,959.2080785,1070.503455,1052.878301,..
Kyrgyz Republic,KGZ,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,7.2,6.8,7,6.6,7.1,7.1,6.9,7.2,7.4,7.2,7.1,6.7,6.6,6.5,6.5,6.1,6.1,5.8,5.5,5.4,5.2,5.2,..
Kyrgyz Republic,KGZ,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,98.70160675,..,..,..,..,..,..,..,..,..,99.24343109,..,..,..,..,..,..,..,..,99.58599854,..,..
Kyrgyz Republic,KGZ,Gross domestic savings (current US$),NY.GDS.TOTL.CD,-100381378,40377198.94,195516501.4,269972855.5,222362357.7,100925281.9,127925837.4,-50551304.75,-371644389.3,-174516230.2,-517039147.4,154204376.7,-130531738.8,-101018769.5,-1050644087,-1146291865,-1006113233,-554418798,-15913814.24,60878479.73,28496389.47,96521891.65,..
Kyrgyz Republic,KGZ,Gross national expenditure (% of GDP),NE.DAB.TOTL.ZS,121.5427104,114.7936156,105.7355139,100.2974954,103.7578881,106.5707738,108.70391,118.4729314,137.3087546,131.2324301,139.00817,123.9824593,130.1242051,127.1028861,150.8675359,149.5264777,150.2288779,142.9734158,134.1727563,132.1117631,135.6720999,131.7871563,..
Lao PDR,LAO,Population growth (annual %),SP.POP.GROW,1.849739206,1.74849261,1.67356146,1.600327521,1.534751208,1.506710686,1.522747766,1.567736845,1.627903424,1.677145842,1.695765498,1.672871607,1.621970051,1.562373505,1.516011911,1.490482499,1.493868185,1.515739448,1.540943466,1.553620994,1.548022991,1.517115575,..
Lao PDR,LAO,"Population, total",SP.POP.TOTL,5144602,5235346,5323700,5409582,5493246,5576640,5662208,5751676,5846074,5944948,6046620,6148623,6249165,6347567,6444530,6541304,6639756,6741164,6845846,6953035,7061507,7169455,..
Lao PDR,LAO,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.3,..,..
Lao PDR,LAO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.637,58.225,58.803,59.372,59.937,60.502,61.065,61.625,62.182,62.731,63.271,63.797,64.306,64.797,65.267,65.717,66.144,66.546,66.924,67.277,67.61,67.923,..
Lao PDR,LAO,"Current education expenditure, tertiary (% of total expenditure in tertiary public institutions)",SE.XPD.CTER.ZS,..,..,..,..,..,..,..,..,..,..,..,52.56465912,66.65013885,61.5734787,69.95989227,61.39945984,60.17995071,..,..,..,..,..,..
Lao PDR,LAO,"School enrollment, primary (% net)",SE.PRM.NENR,74.27794,74.94703,75.85907,75.377,76.5676,79.17625,79.84852,81.105,82.62215,85.23456,87.67267,89.97949,94.53585,94.33115,94.32175,96.23668,96.5434,94.89325,94.00376,92.48614,91.46712,..,..
Lao PDR,LAO,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,201.2616794,230.8523773,260.6293084,271.0875755,270.567912,295.2806103,346.5445537,393.1336968,452.8109612,561.2860042,690.9423992,750.904192,831.9051395,1013.255806,1219.36737,1428.256393,1617.548142,1710.698297,1850.293089,1899.679769,1980.373504,2034.73969,..
Lao PDR,LAO,"Death rate, crude (per 1,000 people)",SP.DYN.CDRT.IN,10.589,10.192,9.827,9.497,9.193,8.912,8.651,8.408,8.181,7.967,7.765,7.574,7.394,7.225,7.07,6.93,6.803,6.691,6.593,6.508,6.434,6.371,..
